Liga,Inning,Mitad Del Inning,Evento,Outs Antes De Jugada,Corredores Inicio De Jugada,Carreras Antes De Jugada,Carreras Anotadas En Jugada,Outs En Juego,Outs Despues De Jugada,Corredores Despues De Jugada,Carreras Despues De Jugada,Carreras Final Inning
SNB60,4,top,E. Rodriguez  recibe Base por Bolas.,2,---,0,0,0,2,1--,0,0
SNB60,4,top,J. Hardy  es Out de rolling 31.,2,-2-,0,0,1,3,-2-,0,0
SNB60,4,bottom,C. Lopez  es Out de fly al jardin izquierdo.,0,---,0,0,1,1,---,0,0
SNB60,4,bottom,Y. Guillen  es Out de rolling 63.,1,---,0,0,1,2,---,0,0
SNB60,4,bottom,R. Acevedo  es Out de rolling 13.,2,---,0,0,1,3,---,0,0
SNB60,5,top,L. Rivera  es Out de rolling 43.,0,---,0,0,1,1,---,0,0
SNB60,5,top,Y. Viera  es Out de rolling 63.,1,---,0,0,1,2,---,0,0
SNB60,5,top,L. Urgelles  es Out de rolling 63.,2,---,0,0,1,3,---,0,0
SNB60,5,bottom,J. Aloma  es Out de fly al jardin izquierdo.,0,---,0,0,1,1,---,0,0
SNB60,5,bottom,L. Correa  es Out de rolling 53.,1,---,0,0,1,2,---,0,0
SNB60,5,bottom,E. Hernandez  es Out de rolling 43.,2,---,0,0,1,3,---,0,0
SNB60,6,top,D. Galvez  es Out de linea.,0,---,0,0,1,1,---,0,0
SNB60,6,top,J. Perez  es Out de rolling 63.,1,---,0,0,1,2,---,0,0
SNB60,6,top,A. Jimenez  es Out de rolling 63.,2,---,0,0,1,3,---,0,0
SNB60,6,bottom,J. Barcelan  es Out de fly.,0,---,0,0,1,1,---,0,0
SNB60,6,bottom,J. Torriente  es Out de fly al jardin derecho.,1,---,0,0,1,2,---,0,0
SNB60,6,bottom,O. Valdes  se Poncha.,2,---,0,0,1,3,---,0,0
SNB60,7,top,J. Acebal  es Out de rolling 53.,0,---,0,0,1,1,---,0,0
SNB60,7,top,E. Rodriguez  se Poncha.,1,---,0,0,1,2,---,0,0
SNB60,7,top,J. Hardy  batea Sencillo de rolling .,2,---,0,0,0,2,1--,0,0
SNB60,7,top,L. Rivera  recibe Base por Bolas Intencional.,2,-2-,0,0,0,2,12-,0,0
SNB60,7,top,L. Rojas  es Out de fly al jardin derecho.,2,12-,0,0,1,3,12-,0,0
SNB60,7,bottom,Y. Urgelles  es Out de fly al jardin central.,0,---,0,0,1,1,---,0,2
SNB60,7,bottom,Y. Guillen  es Out de rolling 23.,1,---,0,0,1,2,---,0,2
SNB60,7,bottom,R. Acevedo  recibe Base por Bolas.,2,---,0,0,0,2,1--,0,2
SNB60,7,bottom,"J. Aloma  batea Doble de linea al jardin izquierdo. R. Acevedo  avanza a Tercera Base, ",2,1--,0,0,0,2,-23,0,2
SNB60,7,bottom,"L. Correa  batea Sencillo de rolling al jardin central . J. Aloma  anota, R. Acevedo  anota",2,-23,0,2,0,2,1--,2,2
SNB60,1,top,L. Martinez  batea Sencillo de linea al jardin central.,0,---,0,0,0,0,1--,0,1
SNB60,1,top,"J. Martinez  batea Sencillo de linea al jardin derecho. L. Martinez  avanza a Tercera Base, ",0,1--,0,0,0,0,1-3,0,1
SNB60,1,top,"D. Laza  batea Sencillo de rolling al jardin central . J. Martinez  avanza a Segunda Base, L. Martinez  anota",0,1-3,0,1,0,0,12-,1,1
SNB60,1,top,Y. Gonzalez  se Poncha.,0,12-,1,0,1,1,12-,1,1
SNB60,1,top,A. Pozo  es Out de fly al jardin central.,1,12-,1,0,1,2,12-,1,1
SNB60,1,top,O. Lavandera  se Poncha.,2,12-,1,0,1,3,12-,1,1
SNB60,1,bottom,E. Blanco  es Out de linea al jardin central.,0,---,0,0,1,1,---,0,0
SNB60,1,bottom,A. Medina  recibe Base por Bolas.,1,---,0,0,0,1,1--,0,0
SNB60,1,bottom,J. Delgado  es Out de fly.,1,1--,0,0,1,2,1--,0,0
SNB60,1,bottom,"J. Camero  se embasa por FCH de rolling 54. A. Medina  es Out, ",2,1--,0,0,1,3,1--,0,0
SNB60,2,top,D. Oliva  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,0
SNB60,2,top,L. Fernandez  se Poncha.,0,1--,0,0,1,1,1--,0,0
SNB60,2,top,"R. Ramos  se Poncha. D. Oliva  es Out cogido robando, ",1,1--,0,0,2,3,---,0,0
SNB60,2,bottom,Y. Santoya  es Out de rolling 43.,0,---,0,0,1,1,---,0,1
SNB60,2,bottom,W. Luis  batea Doble de fly al jardin central.,1,---,0,0,0,1,-2-,0,1
SNB60,2,bottom,"Y. Duque  se embasa por Error probabilidad de Out de rolling 4. W. Luis  avanza a 3B y anota por error no  probabilidad de Out, ",1,-2-,0,1,0,1,1--,1,1
SNB60,2,bottom,"A. Perez  batea para Doble Play de rolling 4663. Y. Duque  es Out, ",1,1--,1,0,2,3,---,1,1
SNB60,3,top,L. Martinez  batea Sencillo de rolling al jardin central .,0,---,0,0,0,0,1--,0,3
SNB60,3,top,J. Martinez  se Poncha.,0,-2-,0,0,1,1,-2-,0,3
SNB60,3,top,D. Laza  es Out de rolling 63.,1,-2-,0,0,1,2,-2-,0,3
SNB60,3,top,Y. Gonzalez  recibe Base por Bolas.,2,-2-,0,0,0,2,12-,0,3
SNB60,3,top,"A. Pozo  se embasa por Error probabilidad de Out y llega a 2B de fly al jardin derecho. Y. Gonzalez  avanza a Tercera Base, L. Martinez  anota por un error no probabilidad de Out o PB, ",2,12-,0,1,0,2,-23,1,3
SNB60,3,top,"O. Lavandera  batea Sencillo de fly al jardin central. A. Pozo  anota, Y. Gonzalez  anota",2,-23,1,2,0,2,1--,3,3
SNB60,3,top,D. Oliva  es Out de rolling 43.,2,1--,3,0,1,3,1--,3,3
SNB60,3,bottom,S. Menocal es Out de rolling 43.,0,---,0,0,1,1,---,0,0
SNB60,3,bottom,E. Blanco  es Out de rolling 3.,1,---,0,0,1,2,---,0,0
SNB60,3,bottom,A. Medina  batea Doble de linea al jardin derecho.,2,---,0,0,0,2,-2-,0,0
SNB60,3,bottom,J. Delgado  es Out de rolling 43.,2,-2-,0,0,1,3,-2-,0,0
SNB60,4,top,L. Fernandez  es Out de rolling 63.,0,---,0,0,1,1,---,0,1
SNB60,4,top,R. Ramos  conecta Jonron de linea al jardin izquierdo.,1,---,0,1,0,1,---,1,1
SNB60,4,top,L. Martinez  batea Sencillo de linea al jardin central.,1,---,1,0,0,1,1--,1,1
SNB60,4,top,J. Martinez  se Poncha.,1,-2-,1,0,1,2,-2-,1,1
SNB60,4,top,D. Laza  es Out de fly.,2,-2-,1,0,1,3,-2-,1,1
SNB60,4,bottom,J. Camero  es Out de rolling 53.,0,---,0,0,1,1,---,0,0
SNB60,4,bottom,Y. Santoya  es Out de rolling 13.,1,---,0,0,1,2,---,0,0
SNB60,4,bottom,W. Luis  es Out de fly al jardin central.,2,---,0,0,1,3,---,0,0
SNB60,5,top,Y. Gonzalez  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,5,top,A. Pozo  es Out de rolling 53.,1,---,0,0,1,2,---,0,0
SNB60,5,top,O. Lavandera  es Out de rolling 63.,2,---,0,0,1,3,---,0,0
SNB60,5,bottom,Y. Duque  es Out de fly al jardin izquierdo.,0,---,0,0,1,1,---,0,0
SNB60,5,bottom,A. Perez  es Out de fly al jardin derecho.,1,---,0,0,1,2,---,0,0
SNB60,5,bottom,S. Menocal batea Sencillo de rolling .,2,---,0,0,0,2,1--,0,0
SNB60,5,bottom,"E. Blanco  se embasa por FCH de rolling 46. S. Menocal es Out, ",2,1--,0,0,1,3,1--,0,0
SNB60,6,top,D. Oliva  es Out de rolling 13.,0,---,0,0,1,1,---,0,0
SNB60,6,top,L. Fernandez  se Poncha.,1,---,0,0,1,2,---,0,0
SNB60,6,top,R. Ramos  es Out de rolling 31.,2,---,0,0,1,3,---,0,0
SNB60,6,bottom,A. Medina  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,1
SNB60,6,bottom,"J. Delgado  es Out de rolling 43. A. Medina  avanza a Segunda Base, ",0,1--,0,0,1,1,-2-,0,1
SNB60,6,bottom,J. Camero  es Out de rolling 53.,1,-2-,0,0,1,2,-2-,0,1
SNB60,6,bottom,"Y. Santoya  batea Sencillo de rolling al jardin central . A. Medina  anota, ",2,-2-,0,1,0,2,1--,1,1
SNB60,6,bottom,"W. Luis  batea Sencillo de linea al jardin izquierdo. Y. Santoya  avanza a Segunda Base, ",2,1--,1,0,0,2,12-,1,1
SNB60,7,top,L. Martinez  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,0
SNB60,7,top,J. Martinez  se Poncha.,1,---,0,0,1,2,---,0,0
SNB60,7,top,D. Laza  recibe Base por Bolas.,2,---,0,0,0,2,1--,0,0
SNB60,7,top,Y. Gonzalez  recibe Base por Bolas Intencional.,2,-2-,0,0,0,2,12-,0,0
SNB60,7,top,"A. Pozo  se embasa por FCH de rolling 54. Y. Gonzalez  es Out, ",2,12-,0,0,1,3,12-,0,0
SNB60,7,bottom,Y. Duque  es Out de rolling 31.,0,---,0,0,1,1,---,0,0
SNB60,7,bottom,R. Loredo  se Poncha.,1,---,0,0,1,2,---,0,0
SNB60,7,bottom,S. Menocal batea Sencillo de linea al jardin central.,2,---,0,0,0,2,1--,0,0
SNB60,7,bottom,E. Blanco  es Out de fly.,2,1--,0,0,1,3,1--,0,0
SNB60,8,top,O. Lavandera  es Out de rolling 63.,0,---,0,0,1,1,---,0,0
SNB60,8,top,D. Oliva  es Out de rolling 43.,1,---,0,0,1,2,---,0,0
SNB60,8,top,L. Fernandez  es Out de linea al jardin derecho.,2,---,0,0,1,3,---,0,0
SNB60,8,bottom,A. Medina  es Out de rolling 53.,0,---,0,0,1,1,---,0,4
SNB60,8,bottom,J. Delgado  batea Sencillo de linea al jardin derecho.,1,---,0,0,0,1,1--,0,4
SNB60,8,bottom,"J. Camero  batea Sencillo de linea al jardin izquierdo. J. Delgado  avanza a Segunda Base, ",1,1--,0,0,0,1,12-,0,4
SNB60,8,bottom,"Y. Santoya  recibe Base por Bolas. J. Camero  avanza a Segunda Base, J. Delgado  avanza a Tercera Base, ",1,12-,0,0,0,1,123,0,4
SNB60,8,bottom,W. Luis  se Poncha.,1,123,0,0,1,2,123,0,4
SNB60,8,bottom,"Y. Duque  batea Sencillo de fly al jardin derecho. Y. Santoya  avanza a Segunda Base, J. Camero  anota, J. Delgado  anota",2,123,0,2,0,2,12-,2,4
SNB60,8,bottom,"A. Sanchez  batea Doble de linea al jardin central. Y. Duque  anota, Y. Santoya  anota, ",2,12-,2,2,0,2,-2-,4,4
SNB60,8,bottom,J. Vazquez  se Poncha.,2,-2-,4,0,1,3,-2-,4,4
SNB60,9,top,R. Ramos  es Out de rolling 43.,0,---,0,0,1,1,---,0,0
SNB60,9,top,L. Martinez  es Out de rolling 43.,1,---,0,0,1,2,---,0,0
SNB60,9,top,J. Carabeo  es Out de rolling 13.,2,---,0,0,1,3,---,0,0
SNB60,1,top,R. Portal  es Out de fly al jardin derecho.,0,---,0,0,1,1,---,0,1
SNB60,1,top,A. Zamora  es Out de rolling 63.,1,---,0,0,1,2,---,0,1
SNB60,1,top,Y. Vizcaino  conecta Jonron de fly al jardin derecho.,2,---,0,1,0,2,---,1,1
SNB60,1,top,Y. Perez  es Out de fly.,2,---,1,0,1,3,---,1,1
SNB60,1,bottom,C. Prieto  es Out de rolling 63.,0,---,0,0,1,1,---,0,0
SNB60,1,bottom,L. Gonzalez  recibe Base por Bolas.,1,---,0,0,0,1,1--,0,0
SNB60,1,bottom,D. Perez  es Out de fly al jardin izquierdo.,2,---,0,0,1,3,---,0,0
SNB60,2,top,J. Lopez  es Out de rolling 3.,0,---,0,0,1,1,---,0,0
SNB60,2,top,W. Pacheco  es Out de rolling 463.,1,---,0,0,1,2,---,0,0
SNB60,2,top,R. Acea  es Out de rolling 63.,2,---,0,0,1,3,---,0,0
SNB60,2,bottom,J. Soriano  conecta Jonron de fly al jardin izquierdo.,0,---,0,1,0,0,---,1,3
SNB60,2,bottom,Y. Ibanez  recibe Base por Bolas.,0,---,1,0,0,0,1--,1,3
SNB60,2,bottom,"F. Rodriguez  batea Doble de linea al jardin izquierdo. Y. Ibanez  avanza a Tercera Base, ",0,1--,1,0,0,0,-23,1,3
SNB60,2,bottom,A. Rivera  es Out de linea.,0,-23,1,0,1,1,-23,1,3
SNB60,2,bottom,"P. Gonzalez  batea Sencillo de rolling al jardin central . F. Rodriguez  anota, Y. Ibanez  anota",1,-23,1,2,0,1,1--,3,3
SNB60,2,bottom,"L. Mateo  es Out de linea. P. Gonzalez  es Out, ",1,1--,3,0,2,3,---,3,3
SNB60,3,top,Y. La Rosa  es Out de rolling 63.,0,---,0,0,1,1,---,0,0
SNB60,3,top,O. Gonzalez  es Out de rolling 63.,1,---,0,0,1,2,---,0,0
SNB60,3,top,R. Portal  es Out de fly.,2,---,0,0,1,3,---,0,0
SNB60,3,bottom,C. Prieto  conecta Jonron de fly al jardin central.,0,---,0,1,0,0,---,1,6
SNB60,3,bottom,L. Gonzalez  batea Triple de fly al jardin derecho.,0,---,1,0,0,0,--3,1,6
SNB60,3,bottom,D. Perez  batea Sencillo de linea al jardin central. L. Gonzalez  anota,0,--3,1,1,0,0,1--,2,6
SNB60,3,bottom,"J. Soriano  se embasa por FCH de rolling 164. D. Perez  es Out, ",0,1--,2,0,1,1,1--,2,6
SNB60,3,bottom,Y. Ibanez  es Out de linea al jardin central.,1,1--,2,0,1,2,1--,2,6
SNB60,3,bottom,"F. Rodriguez  se embasa por Error probabilidad de Out y llega a 2B de rolling 3. J. Soriano  avanza a 3B por un error probabilidad de Out, ",2,1--,2,0,0,2,-23,2,6
SNB60,3,bottom,"A. Rivera  batea Sencillo de rolling al jardin central . F. Rodriguez  anota, J. Soriano  anota",2,-23,2,2,0,2,1--,4,6
SNB60,3,bottom,"P. Gonzalez  batea Sencillo de linea al jardin izquierdo. A. Rivera  avanza a Segunda Base, ",2,1--,4,0,0,2,12-,4,6
SNB60,3,bottom,"L. Mateo  batea Triple de linea al jardin derecho. P. Gonzalez  anota, A. Rivera  anota, ",2,12-,4,2,0,2,--3,6,6
SNB60,3,bottom,C. Prieto  recibe Base por Bolas.,2,--3,6,0,0,2,1-3,6,6
SNB60,3,bottom,"L. Gonzalez  recibe Base por Bolas. C. Prieto  avanza a Segunda Base, ",2,1-3,6,0,0,2,123,6,6
SNB60,3,bottom,D. Perez  es Out de fly al jardin derecho.,2,123,6,0,1,3,123,6,6
SNB60,4,top,A. Zamora  es Out de fly al jardin central.,0,---,0,0,1,1,---,0,0
SNB60,4,top,Y. Vizcaino  es Out de fly.,1,---,0,0,1,2,---,0,0
SNB60,4,top,Y. Perez  se Poncha.,2,---,0,0,1,3,---,0,0
SNB60,4,bottom,J. Soriano  es Out de rolling 63.,0,---,0,0,1,1,---,0,0
SNB60,4,bottom,Y. Ibanez  se Poncha.,1,---,0,0,1,2,---,0,0
SNB60,4,bottom,F. Rodriguez  batea Sencillo de rolling .,2,---,0,0,0,2,1--,0,0
SNB60,4,bottom,A. Rivera  se Poncha.,2,1--,0,0,1,3,1--,0,0
SNB60,5,top,J. Lopez  es Out de fly al jardin izquierdo.,0,---,0,0,1,1,---,0,0
SNB60,5,top,W. Pacheco  es Out de fly al jardin izquierdo.,1,---,0,0,1,2,---,0,0
SNB60,5,top,R. Acea  es Out de fly al jardin derecho.,2,---,0,0,1,3,---,0,0
SNB60,5,bottom,P. Gonzalez  batea Sencillo de rolling al jardin izquierdo .,0,---,0,0,0,0,1--,0,1
SNB60,5,bottom,"L. Mateo  batea Sencillo de fly al jardin derecho. P. Gonzalez  avanza a Segunda Base, ",0,1--,0,0,0,0,12-,0,1
SNB60,5,bottom,"C. Prieto  batea Sencillo de fly al jardin central. L. Mateo  avanza a Tercera Base, P. Gonzalez  anota, ",0,12-,0,1,0,0,1-3,1,1
SNB60,5,bottom,L. Gonzalez  se Poncha.,0,1-3,1,0,1,1,1-3,1,1
SNB60,5,bottom,"D. Perez  batea para Doble Play de rolling 4663. C. Prieto  es Out, ",1,1-3,1,0,2,3,--3,1,1
SNB60,6,top,L. Machado  es Out de fly al jardin central.,0,---,0,0,1,1,---,0,0
SNB60,6,top,O. Gonzalez  es Out de linea al jardin central.,1,---,0,0,1,2,---,0,0
SNB60,6,top,R. Portal  es Out de rolling 53.,2,---,0,0,1,3,---,0,0
SNB60,6,bottom,J. Soriano  es Out de rolling 53.,0,---,0,0,1,1,---,0,1
SNB60,6,bottom,Y. Ibanez  es Out de rolling 43.,1,---,0,0,1,2,---,0,1
SNB60,6,bottom,F. Rodriguez  recibe Base por Bolas.,2,---,0,0,0,2,1--,0,1
SNB60,6,bottom,"A. Rivera  batea Sencillo de linea al jardin izquierdo. F. Rodriguez  avanza a Segunda Base, ",2,1--,0,0,0,2,12-,0,1
SNB60,6,bottom,"P. Gonzalez  batea Sencillo de rolling al jardin izquierdo . A. Rivera  avanza a Segunda Base, F. Rodriguez  anota, ",2,12-,0,1,0,2,12-,1,1
SNB60,6,bottom,L. Mateo  es Out de rolling 53.,2,12-,1,0,1,3,12-,1,1
SNB60,7,top,A. Zamora  batea Sencillo de rolling al jardin derecho .,0,---,0,0,0,0,1--,0,0
SNB60,7,top,"Y. Vizcaino  recibe Base por Bolas. A. Zamora  avanza a Segunda Base, ",0,1--,0,0,0,0,12-,0,0
SNB60,7,top,Y. Perez  es Out de fly.,0,12-,0,0,1,1,12-,0,0
SNB60,7,top,"J. Lopez  es Out de rolling 4663. Y. Vizcaino  avanza a 2B por un error probabilidad de Out, A. Zamora  avanza a Tercera Base, ",1,12-,0,0,1,2,-23,0,0
SNB60,7,top,W. Pacheco  es Out de fly al jardin central.,2,-23,0,0,1,3,-23,0,0
SNB60,1,top,A. Jimenez  batea Doble de linea al jardin derecho.,0,---,0,0,0,0,-2-,0,1
SNB60,1,top,Y. Borroto  recibe Base por Bolas.,0,-2-,0,0,0,0,12-,0,1
SNB60,1,top,Y. Fiss  es Out de fly.,0,12-,0,0,1,1,12-,0,1
SNB60,1,top,"Y. Gonzalez  batea Doble de fly al jardin izquierdo. Y. Borroto  avanza a Tercera Base, A. Jimenez  anota, ",1,12-,0,1,0,1,-23,1,1
SNB60,1,top,D. Hernandez  se Poncha.,1,-23,1,0,1,2,-23,1,1
SNB60,1,top,H. Labrada  se Poncha.,2,-23,1,0,1,3,-23,1,1
SNB60,1,bottom,A. Escobar  es Out de fly al jardin izquierdo.,0,---,0,0,1,1,---,0,3
SNB60,1,bottom,D. Ortiz  recibe Base por Bolas.,1,---,0,0,0,1,1--,0,3
SNB60,1,bottom,"F. Cepeda  batea Sencillo de linea al jardin central. D. Ortiz  avanza a Segunda Base, ",1,1--,0,0,0,1,12-,0,3
SNB60,1,bottom,"G. Cepeda  batea Sencillo de linea al jardin izquierdo. F. Cepeda  avanza a Segunda Base, D. Ortiz  avanza a 3B y anota por error no  probabilidad de Out, ",1,12-,0,1,0,1,12-,1,3
SNB60,1,bottom,"Y. Mendoza  batea Sencillo de rolling al jardin derecho . G. Cepeda  avanza a Segunda Base, F. Cepeda  avanza a Tercera Base, ",1,12-,1,0,0,1,123,1,3
SNB60,1,bottom,"D. Barroso  batea Doble de rolling al jardin derecho . Y. Mendoza  avanza a Tercera Base, G. Cepeda  anota, F. Cepeda  anota",1,123,1,2,0,1,-23,3,3
SNB60,1,bottom,D. Gomez  recibe Base por Bolas Intencional.,1,-23,3,0,0,1,123,3,3
SNB60,1,bottom,Y. Ibarra  batea para Doble Play de rolling 1223. D. Barroso  es Out,1,123,3,0,2,3,1-3,3,3
SNB60,2,top,J. Bridon  es Out de rolling 63.,0,---,0,0,1,1,---,0,0
SNB60,2,top,R. Valdes  batea Sencillo de fly al jardin central.,1,---,0,0,0,1,1--,0,0
SNB60,2,top,"W. Suarez  batea para Doble Play de rolling 5443. R. Valdes  es Out, ",1,1--,0,0,2,3,---,0,0
SNB60,2,bottom,Y. Baguet  batea Sencillo de rolling al jardin central .,0,---,0,0,0,0,1--,0,3
SNB60,2,bottom,"A. Escobar  batea Sencillo de fly al jardin derecho. Y. Baguet  avanza a Tercera Base, ",0,1--,0,0,0,0,1-3,0,3
SNB60,2,bottom,"D. Ortiz  batea Sencillo de linea al jardin izquierdo. A. Escobar  anota, Y. Baguet  anota",0,-23,0,2,0,0,1--,2,3
SNB60,2,bottom,"F. Cepeda  recibe Base por Bolas. D. Ortiz  avanza a Segunda Base, ",0,1--,2,0,0,0,12-,2,3
SNB60,2,bottom,"G. Cepeda  recibe Base por Bolas. F. Cepeda  avanza a Segunda Base, D. Ortiz  avanza a Tercera Base, ",0,12-,2,0,0,0,123,2,3
SNB60,2,bottom,Y. Mendoza  es Out de fly al jardin izquierdo.,0,123,2,0,1,1,123,2,3
SNB60,2,bottom,"D. Barroso  batea Sencillo de linea al jardin central. G. Cepeda  avanza a Segunda Base, F. Cepeda  avanza a Tercera Base, D. Ortiz  anota",1,123,2,1,0,1,123,3,3
SNB60,2,bottom,D. Gomez  conecta un Fly de sacrificio de fly al jardin central.,1,123,3,0,1,2,123,3,3
SNB60,2,bottom,Y. Ibarra  es Out de fly al jardin izquierdo.,2,--3,3,0,1,3,--3,3,3
SNB60,3,top,A. Jimenez  es Out de fly al jardin derecho.,0,---,0,0,1,1,---,0,1
SNB60,3,top,Y. Borroto  recibe Base por Bolas.,1,---,0,0,0,1,1--,0,1
SNB60,3,top,"Y. Fiss  batea Doble de fly al jardin izquierdo. Y. Borroto  avanza a Tercera Base, ",1,1--,0,0,0,1,-23,0,1
SNB60,3,top,Y. Gonzalez  batea Sencillo de rolling . Y. Borroto  anota,1,-23,0,1,0,1,12-,1,1
SNB60,3,top,"D. Hernandez  se embasa por FCH de fly al jardin izquierdo. Y. Gonzalez  avanza a Segunda Base, Y. Fiss  es Out, ",1,12-,1,0,1,2,12-,1,1
SNB60,3,top,H. Labrada  se Poncha.,2,12-,1,0,1,3,12-,1,1
SNB60,3,bottom,Y. Baguet  batea Sencillo de rolling al jardin central .,0,---,0,0,0,0,1--,0,1
SNB60,3,bottom,"A. Escobar  batea Sencillo de fly al jardin derecho. Y. Baguet  avanza a Tercera Base, ",0,-2-,0,0,0,0,1-3,0,1
SNB60,3,bottom,R. Moreno  se Poncha.,0,1-3,0,0,1,1,1-3,0,1
SNB60,3,bottom,"F. Cepeda  recibe Base por Bolas. A. Escobar  avanza a Tercera Base, Y. Baguet  anota por WP, BK o BDP",1,1-3,0,1,0,1,1-3,1,1
SNB60,3,bottom,"G. Cepeda  batea para Doble Play de rolling 5443. F. Cepeda  es Out, ",1,1-3,1,0,2,3,--3,1,1
SNB60,4,top,J. Bridon  batea Sencillo de rolling al jardin central .,0,---,0,0,0,0,1--,0,0
SNB60,4,top,"R. Valdes  batea para Doble Play de rolling 4663. J. Bridon  es Out, ",0,1--,0,0,2,2,---,0,0
SNB60,4,top,W. Suarez  batea Sencillo de rolling al jardin izquierdo .,2,---,0,0,0,2,1--,0,0
SNB60,4,top,"A. Jimenez  batea Sencillo de rolling al jardin derecho . W. Suarez  avanza a Segunda Base, ",2,1--,0,0,0,2,12-,0,0
SNB60,4,top,Y. Borroto  es Out de rolling 63.,2,12-,0,0,1,3,12-,0,0
SNB60,4,bottom,Y. Mendoza  es Out de rolling 63.,0,---,0,0,1,1,---,0,0
SNB60,4,bottom,D. Barroso  es Out de fly al jardin central.,1,---,0,0,1,2,---,0,0
SNB60,4,bottom,D. Gomez  es Out de fly.,2,---,0,0,1,3,---,0,0
SNB60,5,top,Y. Fiss  es Out de fly al jardin derecho.,0,---,0,0,1,1,---,0,1
SNB60,5,top,Y. Gonzalez  es Out de rolling 53.,1,---,0,0,1,2,---,0,1
SNB60,5,top,D. Hernandez  batea Sencillo de fly al jardin derecho.,2,---,0,0,0,2,1--,0,1
SNB60,5,top,"A. Civil  batea Doble de fly al jardin central. D. Hernandez  anota, ",2,1--,0,1,0,2,-2-,1,1
SNB60,5,top,J. Bridon  es Out de fly al jardin central.,2,-2-,1,0,1,3,-2-,1,1
SNB60,5,bottom,Y. Ibarra  es Out de fly.,0,---,0,0,1,1,---,0,0
SNB60,5,bottom,Y. Baguet  batea Doble de fly al jardin izquierdo.,1,---,0,0,0,1,-2-,0,0
SNB60,5,bottom,A. Escobar  se Poncha.,1,-2-,0,0,1,2,-2-,0,0
SNB60,5,bottom,R. Moreno  se Poncha.,2,-2-,0,0,1,3,-2-,0,0
SNB60,6,top,J. Contreras  es Out de rolling 43.,0,---,0,0,1,1,---,0,0
SNB60,6,top,W. Suarez  batea Sencillo de fly al jardin central.,1,---,0,0,0,1,1--,0,0
SNB60,6,top,"A. Jimenez  batea Sencillo de rolling . W. Suarez  avanza a Segunda Base, ",1,1--,0,0,0,1,12-,0,0
SNB60,6,top,"Y. Borroto  se embasa por FCH de rolling 5. A. Jimenez  avanza a Segunda Base, W. Suarez  es Out, ",1,12-,0,0,1,2,12-,0,0
SNB60,6,top,"Y. Fiss  se embasa por FCH de rolling 5. A. Jimenez  es Out, ",2,12-,0,0,1,3,1--,0,0
SNB60,6,bottom,F. Cepeda  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,0
SNB60,6,bottom,"G. Cepeda  se embasa por FCH de rolling 64. F. Cepeda  es Out, ",0,1--,0,0,1,1,1--,0,0
SNB60,6,bottom,"Y. Mendoza  recibe Base por Bolas. G. Cepeda  avanza a Segunda Base, ",1,1--,0,0,0,1,12-,0,0
SNB60,6,bottom,D. Barroso  es Out de fly.,1,12-,0,0,1,2,12-,0,0
SNB60,6,bottom,D. Palacio  es Out de rolling 53.,2,12-,0,0,1,3,12-,0,0
SNB60,7,top,Y. Gonzalez  es Out de fly al jardin derecho.,0,---,0,0,1,1,---,0,0
SNB60,7,top,D. Hernandez  se embasa por Error probabilidad de Out de rolling 6.,1,---,0,0,0,1,1--,0,0
SNB60,7,top,"A. Civil  batea Sencillo de rolling al jardin central . D. Hernandez  avanza a Segunda Base, ",1,1--,0,0,0,1,12-,0,0
SNB60,7,top,"J. Bridon  batea para Doble Play de rolling 4663. A. Civil  es Out, ",1,12-,0,0,2,3,-2-,0,0
SNB60,1,top,H. Bravo  es Out de rolling 63.,0,---,0,0,1,1,---,0,0
SNB60,1,top,L. Chapelli  recibe Base por Bolas.,1,---,0,0,0,1,1--,0,0
SNB60,1,top,L. Segura  es Out de fly al jardin central.,1,1--,0,0,1,2,1--,0,0
SNB60,1,top,"Y. Samon  batea Doble de linea al jardin central. L. Chapelli  avanza a Tercera Base, ",2,1--,0,0,0,2,-23,0,0
SNB60,1,top,A. Ayala  es Out de rolling 13.,2,-23,0,0,1,3,-23,0,0
SNB60,1,bottom,Y. Larduert  es Out de fly al jardin izquierdo.,0,---,0,0,1,1,---,0,2
SNB60,1,bottom,A. Quiala  recibe Base por Bolas.,1,---,0,0,0,1,1--,0,2
SNB60,1,bottom,"D. Castro  se embasa por FCH de rolling 54. A. Quiala  es Out, ",1,1--,0,0,1,2,1--,0,2
SNB60,1,bottom,"Y. Alarcon  conecta Jonron de linea al jardin central. D. Castro  anota, ",2,1--,0,2,0,2,---,2,2
SNB60,1,bottom,R. Vinales  es Out de rolling 53.,2,---,2,0,1,3,---,2,2
SNB60,2,top,Y. Yanes  es Out de rolling 53.,0,---,0,0,1,1,---,0,0
SNB60,2,top,L. Moa  recibe Base por Bolas.,1,---,0,0,0,1,1--,0,0
SNB60,2,top,L. Gomez  es Out de fly.,1,1--,0,0,1,2,1--,0,0
SNB60,2,top,Y. Flores  es Out de rolling 43.,2,1--,0,0,1,3,1--,0,0
SNB60,2,bottom,Y. Alarcon  es Out de fly al jardin izquierdo.,0,---,0,0,1,1,---,0,0
