"equipo_local","equipo_visitante","fecha","hora","estadio","inning","bateando","parte_del_inning","evento","id_evento"
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","4","ssp","bottom","G. Cepeda  es Out de fly al jardin central. F. Cepeda  avanza a Segunda Base, Y. Mendoza  avanza a Tercera Base, ",3
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","4","ssp","bottom","D. Palacio  es Out de fly.",4
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","5","cfg","top","D. Perez  es Out de rolling 43.",0
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","5","cfg","top","A. Sevilla  es Out de fly al jardin derecho.",1
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","5","cfg","top","L. Mateo  recibe Base por Bolas.",2
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","5","cfg","top","L. Gonzalez  batea Sencillo de fly al jardin derecho. L. Mateo  avanza a Tercera Base, ",3
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","5","cfg","top","C. Prieto  es Out de rolling 53.",4
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","5","ssp","bottom","D. Ortiz  es Out de fly al jardin izquierdo.",0
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","5","ssp","bottom","L. Rodriguez  es Out de fly al jardin central.",1
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","5","ssp","bottom","L. Fernandez  batea Sencillo de fly al jardin izquierdo.",2
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","5","ssp","bottom","R. Moreno  recibe Base por Bolas. L. Fernandez  avanza a Segunda Base, ",3
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","5","ssp","bottom","D. Gomez  se embasa por FCH de rolling 54. R. Moreno  es Out, ",4
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","6","cfg","top","R. Lopez  batea Sencillo de linea al jardin izquierdo.",0
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","6","cfg","top","Cambio a la Ofensiva en el Turno 2 Entra P. Gonzalez  - Sale R. Lopez ",1
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","6","cfg","top","Y. Ibanez  batea para Doble Play de rolling 4663. R. Lopez  es Out, ",2
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","6","cfg","top","P. Quesada  batea Sencillo de rolling al jardin central .",3
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","6","cfg","top","J. Soriano  se embasa por FCH de rolling 54. P. Quesada  es Out, ",4
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","6","ssp","bottom","Cambio de Receptor Entra P. Gonzalez  - Sale R. Lopez ",0
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","6","ssp","bottom","Y. Mendoza  recibe Base por Bolas.",1
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","6","ssp","bottom","F. Cepeda  se Poncha.",2
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","6","ssp","bottom","G. Cepeda  recibe Base por Bolas. Y. Mendoza  avanza a Segunda Base, ",3
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","6","ssp","bottom","D. Palacio  recibe Base por Bolas. G. Cepeda  avanza a Segunda Base, Y. Mendoza  avanza a Tercera Base, ",4
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","6","ssp","bottom","Cierre de actuacion del Lanzador #91 - H. Gonzalez  [ INN: 5.1, BE: 23, VB: 18, C: 3, CL: 3 ]",5
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","6","ssp","bottom","Cambio de Lanzador Entra B. Herrera  - Sale H. Gonzalez ",6
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","6","ssp","bottom","E. Martinez  se Poncha.",7
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","6","ssp","bottom","A. Escobar  recibe Base por Bolas. D. Palacio  avanza a Segunda Base, G. Cepeda  avanza a Tercera Base, Y. Mendoza  anota",8
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","6","ssp","bottom","L. Fernandez  batea Doble de fly al jardin derecho. A. Escobar  avanza a Tercera Base, D. Palacio  anota, G. Cepeda  anota",9
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","6","ssp","bottom","Cierre de actuacion del Lanzador #86 - B. Herrera  [ INN: 0.1, BE: 3, VB: 2, C: 0, CL: 0 ]",10
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","6","ssp","bottom","Cambio de Lanzador Entra C. Ramirez  - Sale B. Herrera , Cambio de LF Entra F. Rodriguez  - Sale J. Soriano ",11
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","6","ssp","bottom","R. Moreno  es Out de rolling 43.",12
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","cfg","top","Cambio de Receptor Entra Y. Ibarra  - Sale L. Rodriguez , Cambio de RF Entra E. Martinez  - Sale D. Ortiz ",0
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","cfg","top","D. Perez  es Out de fly al jardin izquierdo.",1
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","cfg","top","Cierre de actuacion del Lanzador #90 - Y. Hernandez  [ INN: 2.2, BE: 12, VB: 10, C: 0, CL: 0 ]",2
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","cfg","top","Cambio de Lanzador Entra Y. Mauri  - Sale Y. Hernandez ",3
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","cfg","top","A. Sevilla  recibe Pelotazo.",4
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","cfg","top","Cambio a la Ofensiva en el Turno 7 Entra B. Rodriguez  - Sale A. Sevilla ",5
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","cfg","top","L. Mateo  recibe Base por Bolas. A. Sevilla  avanza a Segunda Base, ",6
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","cfg","top","L. Gonzalez  es Out de fly.",7
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","cfg","top","C. Prieto  continua bateando. L. Mateo  avanza a Segunda Base, A. Sevilla  avanza a Tercera Base, ",8
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","cfg","top","C. Prieto  recibe Base por Bolas Intencional.",9
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","cfg","top","P. Gonzalez  es Out de rolling 53.",10
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","ssp","bottom","D. Gomez  es Out de rolling 53.",0
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","ssp","bottom","Y. Mendoza  batea Doble de linea al jardin derecho.",1
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","ssp","bottom","Cambio a la Ofensiva en el Turno 2 Entra K. Arevalo  - Sale Y. Mendoza ",2
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","ssp","bottom","F. Cepeda  recibe Base por Bolas.",3
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","ssp","bottom","G. Cepeda  batea Sencillo de linea al jardin derecho. F. Cepeda  avanza a Tercera Base, Y. Mendoza  anota, ",4
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","ssp","bottom","Cierre de actuacion del Lanzador #52 - C. Ramirez  [ INN: 0.2, BE: 5, VB: 4, C: 1, CL: 1 ]",5
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","ssp","bottom","Cambio de Lanzador Entra Y. Wilson  - Sale C. Ramirez ",6
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","ssp","bottom","D. Palacio  es Out de fly al jardin central.",7
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","ssp","bottom","E. Martinez  continua bateando. G. Cepeda  se roba Segunda Base, ",8
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","ssp","bottom","E. Martinez  recibe Base por Bolas Intencional.",9
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","7","ssp","bottom","Y. Ibarra  es Out de fly.",10
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","8","cfg","top","Cambio de 1B Entra J. Gonzalez  - Sale Y. Mendoza ",0
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","8","cfg","top","Y. Ibanez  es Out de fly.",1
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","8","cfg","top","P. Quesada  es Out de rolling 63.",2
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","8","cfg","top","F. Rodriguez  es Out de fly al jardin derecho.",3
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","8","ssp","bottom","L. Fernandez  batea Sencillo de linea al jardin central.",0
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","8","ssp","bottom","R. Moreno  es Out de rolling 63. L. Fernandez  avanza a Segunda Base, ",1
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","8","ssp","bottom","D. Gomez  batea Doble de linea al jardin izquierdo. L. Fernandez  anota, ",2
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","8","ssp","bottom","Cierre de actuacion del Lanzador #42 - Y. Mauri  [ INN: 1.2, BE: 8, VB: 5, C: 0, CL: 0 ]",3
"Cienfuegos","Sancti Spiritus","domingo 13, septiembre, 2020","13:30","Jose Antonio Huelga","8","ssp","bottom","Cierre de actuacion del Lanzador #38 - Y. Wilson  [ INN: 1.0, BE: 6, VB: 5, C: 1, CL: 1 ]",4
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","1","cav","top","Y. Borroto  es Out de linea al jardin izquierdo.",0
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","1","cav","top","H. Morales  es Out de rolling 3.",1
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","1","cav","top","R. Gonzalez  recibe Base por Bolas.",2
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","1","cav","top","O. Vazquez  batea Sencillo de rolling . R. Gonzalez  avanza a Segunda Base, ",3
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","1","cav","top","Y. Fiss  se embasa por FCH de rolling 64. O. Vazquez  es Out, R. Gonzalez  avanza a Tercera Base, ",4
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","1","vcl","bottom","O. Gonzalez  se Poncha.",0
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","1","vcl","bottom","R. Reyes  es Out de rolling 63.",1
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","1","vcl","bottom","W. Pacheco  se Poncha.",2
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","2","cav","top","A. Civil  batea Sencillo de rolling al jardin derecho .",0
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","2","cav","top","Y. Gonzalez  batea Sencillo de rolling al jardin izquierdo . A. Civil  avanza a Segunda Base, ",1
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","2","cav","top","R. Valdes  sacrificio de Hit de rolling 34. Y. Gonzalez  avanza a Segunda Base, A. Civil  avanza a Tercera Base, ",2
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","2","cav","top","A. Jimenez  conecta un Fly de sacrificio de fly al jardin central. A. Civil  anota",3
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","2","cav","top","Y. Borroto  recibe Pelotazo.",4
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","2","cav","top","H. Morales  batea Sencillo de rolling al jardin izquierdo . Y. Borroto  avanza a Segunda Base, Y. Gonzalez  anota, ",5
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","2","cav","top","R. Gonzalez  se embasa por FCH de rolling 65. H. Morales  avanza a Segunda Base, Y. Borroto  es Out, ",6
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","2","vcl","bottom","Y. Vizcaino  es Out de fly al jardin central.",0
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","2","vcl","bottom","Y. Perez  es Out de fly.",1
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","2","vcl","bottom","M. Alonso  es Out de rolling 43.",2
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","3","cav","top","O. Vazquez  batea Sencillo de linea al jardin izquierdo.",0
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","3","cav","top","Y. Fiss  es Out de fly al jardin derecho.",1
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","3","cav","top","A. Civil  batea para Doble Play de rolling 6443. O. Vazquez  es Out, ",2
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","3","vcl","bottom","Y. La Rosa  se Poncha.",0
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","3","vcl","bottom","R. Portal  es Out de linea.",1
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","3","vcl","bottom","M. Gomez  es Out de fly al jardin izquierdo.",2
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","4","cav","top","Y. Gonzalez  es Out de rolling 43.",0
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","4","cav","top","R. Valdes  es Out de rolling 53.",1
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","4","cav","top","A. Jimenez  es Out de rolling 31.",2
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","4","vcl","bottom","O. Gonzalez  es Out de rolling 3.",0
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","4","vcl","bottom","R. Reyes  batea Doble de linea al jardin central.",1
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","4","vcl","bottom","W. Pacheco  continua bateando de error.",2
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","4","vcl","bottom","W. Pacheco  es Out de rolling 3.",3
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","4","vcl","bottom","Y. Vizcaino  es Out de fly.",4
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","5","cav","top","Y. Borroto  recibe Base por Bolas.",0
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","5","cav","top","H. Morales  continua bateando. Y. Borroto  es Out, sorprendido, ",1
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","5","cav","top","H. Morales  es Out de fly al jardin izquierdo.",2
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","5","cav","top","R. Gonzalez  batea Sencillo de linea al jardin central.",3
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","5","cav","top","O. Vazquez  es Out de fly al jardin izquierdo.",4
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","5","vcl","bottom","Y. Perez  es Out de fly al jardin central.",0
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","5","vcl","bottom","M. Alonso  se Poncha.",1
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","5","vcl","bottom","Y. La Rosa  batea Sencillo de rolling al jardin izquierdo .",2
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","5","vcl","bottom","R. Portal  batea Sencillo de linea al jardin derecho. Y. La Rosa  avanza a Segunda Base, ",3
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","5","vcl","bottom","Cierre de actuacion del Lanzador #34 - V. Garcia  [ INN: 4.2, BE: 17, VB: 17, C: 1, CL: 0 ]",4
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","5","vcl","bottom","Cambio de Lanzador Entra L. Marrero  - Sale V. Garcia ",5
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","5","vcl","bottom","M. Gomez  es Out de fly al jardin izquierdo.",6
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","6","cav","top","Cierre de actuacion del Lanzador #27 - P. Guillen  [ INN: 5.0, BE: 22, VB: 17, C: 2, CL: 2 ]",0
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","6","cav","top","Cambio de Lanzador Entra E. Carrillo  - Sale P. Guillen ",1
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","6","cav","top","Y. Fiss  se Poncha.",2
"Ciego de Avila","Villa Clara","domingo 13, septiembre, 2020","10:00","Augusto Cesar Sandino","6","cav","top","A. Civil  es Out de fly al jardin izquierdo.",3
